Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HY,AY,HR,AR
2010-04-27,Monaco,Le Mans,1,1,D,0,1,A,23.0,8.0,9.0,2.0,1,4,0,0
2010-04-28,Valenciennes,Bordeaux,2,0,H,1,0,H,9.0,6.0,4.0,1.0,4,2,0,0
2010-04-30,Auxerre,Marseille,0,0,D,0,0,D,3.0,4.0,0.0,1.0,1,3,0,0
2010-05-02,St Etienne,Lens,1,4,A,1,0,H,14.0,14.0,5.0,6.0,2,2,0,0
2010-05-02,Valenciennes,Lorient,0,0,D,0,0,D,15.0,17.0,4.0,7.0,2,0,0,0
2010-05-02,Rennes,Sochaux,1,2,A,0,1,A,14.0,6.0,5.0,1.0,2,1,0,0
2010-05-02,Montpellier,Lyon,0,1,A,0,0,D,11.0,9.0,4.0,1.0,3,2,0,0
2010-05-02,Lille,Nancy,3,1,H,2,0,H,20.0,8.0,11.0,3.0,3,2,0,0
2010-05-02,Boulogne,Nice,3,3,D,0,1,A,20.0,11.0,7.0,6.0,0,2,0,0
2010-05-02,Bordeaux,Toulouse,1,0,H,1,0,H,10.0,6.0,3.0,2.0,3,3,0,0
2010-05-05,Toulouse,Lille,0,2,A,0,1,A,13.0,12.0,2.0,5.0,3,1,0,0
2010-05-05,Sochaux,Montpellier,0,1,A,0,0,D,4.0,12.0,0.0,6.0,0,0,0,0
2010-05-05,Paris SG,Valenciennes,2,2,D,1,0,H,18.0,9.0,6.0,5.0,0,0,0,0
2010-05-05,Nice,Bordeaux,1,1,D,1,1,D,5.0,13.0,2.0,5.0,0,2,0,0
2010-05-05,Marseille,Rennes,3,1,H,1,1,D,17.0,15.0,6.0,4.0,0,1,0,0
2010-05-05,Nancy,Le Mans,3,2,H,2,2,D,14.0,15.0,5.0,7.0,1,0,0,0
2010-05-05,Lorient,Monaco,2,2,D,1,1,D,10.0,7.0,3.0,3.0,2,5,0,0
2010-05-05,Lens,Grenoble,1,1,D,0,1,A,14.0,14.0,2.0,7.0,0,1,0,0
2010-05-05,Boulogne,St Etienne,0,1,A,0,0,D,12.0,17.0,5.0,5.0,2,2,0,0
2010-05-05,Lyon,Auxerre,2,1,H,1,1,D,15.0,10.0,3.0,5.0,0,0,0,0
2010-05-08,Monaco,Nancy,2,1,H,1,0,H,10.0,17.0,3.0,4.0,2,1,1,0
2010-05-08,St Etienne,Toulouse,0,1,A,0,0,D,15.0,9.0,4.0,3.0,3,1,0,0
2010-05-08,Rennes,Nice,2,2,D,0,1,A,20.0,9.0,7.0,4.0,2,0,0,0
2010-05-08,Montpellier,Lorient,2,1,H,2,0,H,11.0,8.0,3.0,2.0,4,2,1,0
2010-05-08,Lille,Marseille,3,2,H,1,2,A,28.0,4.0,7.0,2.0,3,3,0,1
2010-05-08,Valenciennes,Lyon,2,2,D,0,1,A,12.0,8.0,3.0,3.0,4,4,0,0
2010-05-08,Grenoble,Boulogne,2,0,H,1,0,H,17.0,13.0,4.0,5.0,1,2,0,0
2010-05-08,Bordeaux,Sochaux,2,0,H,0,0,D,8.0,5.0,4.0,2.0,2,2,0,0
2010-05-08,Auxerre,Lens,0,0,D,0,0,D,12.0,9.0,4.0,2.0,1,3,0,0
2010-05-08,Le Mans,Paris SG,1,0,H,1,0,H,11.0,12.0,2.0,4.0,1,1,1,0
2010-05-12,Lyon,Monaco,3,0,H,1,0,H,24.0,12.0,9.0,0.0,1,3,0,0
2010-05-15,Nice,St Etienne,1,1,D,1,0,H,5.0,14.0,1.0,5.0,1,0,0,0
2010-05-15,Nancy,Valenciennes,1,1,D,1,0,H,19.0,14.0,6.0,4.0,2,1,1,0
2010-05-15,Toulouse,Monaco,0,0,D,0,0,D,19.0,9.0,3.0,1.0,0,2,0,0
2010-05-15,Paris SG,Montpellier,1,3,A,0,1,A,9.0,13.0,1.0,5.0,1,1,0,0
2010-05-15,Marseille,Grenoble,2,0,H,1,0,H,24.0,7.0,9.0,3.0,0,1,0,0
2010-05-15,Sochaux,Auxerre,1,2,A,0,1,A,20.0,14.0,8.0,7.0,1,1,1,0
2010-05-15,Lorient,Lille,2,1,H,1,1,D,7.0,11.0,2.0,5.0,4,3,1,0
2010-05-15,Lens,Bordeaux,4,3,H,2,1,H,17.0,14.0,7.0,3.0,3,2,0,1
2010-05-15,Boulogne,Rennes,1,0,H,1,0,H,13.0,19.0,4.0,5.0,1,1,0,0
2010-05-15,Lyon,Le Mans,2,0,H,1,0,H,28.0,6.0,6.0,2.0,0,3,0,0
